vehicle_type,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_(cc),age_of_vehicle,accident_severity,number_of_vehicles,number_of_casualties,day_of_week,road_type,speed_limit,urban_or_rural_area,sex_of_casualty
9,2,30,6,1968,1,3,2,1,3,6,30,1,2
9,1,71,10,1368,2,3,1,1,6,6,30,1,1
9,2,38,7,1497,8,3,2,1,3,3,30,1,2
11,2,52,8,4250,3,3,1,1,3,6,30,1,2
9,2,19,4,1995,4,3,1,1,7,6,30,1,2
9,1,42,7,1461,8,3,2,2,1,1,30,1,2
9,1,24,5,1995,9,3,3,1,2,3,40,1,1
3,1,21,5,125,1,3,2,1,5,6,30,1,1
3,1,23,5,125,9,3,2,1,3,6,30,1,1
9,1,19,4,1390,5,3,1,1,2,6,30,1,1
9,1,22,5,5439,12,3,4,2,1,3,30,1,1
9,2,21,5,1390,9,3,4,2,1,3,30,1,2
19,2,28,6,1753,12,3,2,2,2,6,30,1,2
19,2,28,6,1753,12,3,2,2,2,6,30,1,1
9,2,67,10,2720,9,3,2,1,5,6,30,2,2
9,1,37,7,1686,7,3,3,2,5,6,30,2,1
9,1,25,5,2987,5,3,2,2,1,3,50,2,1
9,2,37,7,1984,11,3,2,2,1,3,50,2,2
9,1,42,7,1796,11,3,2,5,5,6,30,1,1
9,1,42,7,1796,11,3,2,5,5,6,30,1,2
9,1,42,7,1796,11,3,2,5,5,6,30,1,2
9,1,42,7,1796,11,3,2,5,5,6,30,1,1
9,1,42,7,1796,11,3,2,5,5,6,30,1,1
9,2,32,6,1461,2,3,2,1,5,6,30,1,2
9,1,34,6,1753,9,3,1,2,3,7,30,1,2
9,1,34,6,1753,9,3,1,2,3,7,30,1,2
9,2,22,5,2976,13,2,1,1,6,6,30,1,2
11,1,53,8,6700,5,3,1,1,5,6,30,1,1
9,1,41,7,998,17,2,2,1,3,6,30,1,1
9,2,26,6,1995,5,3,1,1,6,6,30,1,2
9,2,26,6,1199,13,3,2,1,2,1,30,1,2
9,1,76,11,1461,1,3,2,1,5,6,30,1,1
9,1,69,10,2191,1,3,1,1,5,6,40,2,1
9,1,40,7,1896,5,3,2,1,7,3,30,1,1
19,1,20,4,1248,9,3,2,1,1,6,30,2,1
11,1,53,8,8268,12,3,2,1,5,6,30,1,1
9,2,53,8,1598,11,3,2,1,4,6,30,1,2
5,1,22,5,599,3,3,2,1,3,1,30,2,1
9,1,50,8,2995,4,3,4,1,2,6,30,1,1
9,2,24,5,1596,9,3,2,3,3,6,40,2,2
9,2,24,5,1596,9,3,2,3,3,6,40,2,1
9,2,24,5,1596,9,3,2,3,3,6,40,2,1
19,1,23,5,2402,5,3,2,1,2,3,50,2,1
9,1,55,8,2360,12,3,2,1,6,6,30,1,1
9,2,49,8,1299,14,3,2,1,3,1,30,1,2
9,1,44,7,2967,1,3,2,1,7,3,30,1,1
9,2,37,7,1749,13,3,2,2,2,6,30,1,2
3,1,18,4,124,13,3,2,2,2,6,30,1,1
3,1,21,5,125,2,2,2,1,7,3,30,1,1
9,1,19,4,1242,10,3,2,2,3,6,30,2,1
9,2,42,7,1364,9,3,2,2,3,6,30,2,2
9,2,48,8,2497,6,3,2,1,3,6,30,2,2
9,1,23,5,1968,6,3,2,2,3,6,30,1,1
9,2,61,9,1398,2,3,2,2,3,6,30,1,1
9,1,82,11,1461,5,2,1,1,4,6,30,1,1
5,1,48,8,599,14,3,2,1,1,7,40,2,1
9,2,31,6,1242,8,3,2,1,2,1,60,2,2
9,1,19,4,1390,6,3,3,2,4,6,30,1,1
9,1,19,4,1390,6,3,3,2,4,6,30,1,2
9,2,21,5,998,1,2,3,1,3,6,30,1,2
9,2,22,5,1299,17,3,2,1,1,6,30,2,2
9,2,38,7,1299,8,3,2,1,4,3,30,1,2
9,1,33,6,1242,7,1,1,1,7,6,30,1,1
9,2,30,6,1360,8,3,2,1,3,6,30,1,2
9,2,54,8,1242,1,3,2,1,2,1,30,1,2
9,2,30,6,1956,6,3,2,2,5,6,30,1,2
9,1,44,7,1360,9,3,2,2,7,6,30,2,1
9,1,44,7,1360,9,3,2,2,7,6,30,2,2
9,2,25,5,1399,7,3,1,1,5,6,30,1,2
9,2,40,7,1598,12,3,2,1,5,6,30,1,2
9,1,20,4,1598,9,3,2,1,4,6,30,1,1
9,2,49,8,998,1,3,2,1,3,6,30,1,2
9,1,24,5,1568,14,3,2,1,5,3,50,2,2
9,1,80,11,1388,12,3,2,1,5,6,40,1,2
9,2,49,8,1229,5,3,3,2,6,6,30,1,2
8,1,45,7,1896,8,3,3,2,6,6,30,1,1
9,2,30,6,1870,8,1,2,5,1,3,60,2,2
9,2,30,6,1870,8,1,2,5,1,3,60,2,1
9,2,30,6,1870,8,1,2,5,1,3,60,2,1
9,2,30,6,1870,8,1,2,5,1,3,60,2,2
9,2,30,6,1870,8,1,2,5,1,3,60,2,2
3,1,44,7,125,5,2,2,1,4,6,30,1,1
9,2,41,7,1560,2,3,2,1,2,1,30,1,2
9,1,22,5,1396,16,3,2,2,5,6,30,1,1
19,1,26,6,2143,5,3,2,2,5,6,30,1,1
9,2,28,6,998,1,3,2,1,1,6,30,1,2
9,2,56,9,1388,10,2,1,1,7,3,40,2,2
9,1,20,4,1299,8,3,2,2,2,1,30,2,1
9,1,20,4,1299,8,3,2,2,2,1,30,2,1
2,1,20,4,125,4,3,2,1,4,6,30,1,1
9,2,25,5,1299,10,2,1,1,4,6,30,1,2
9,2,32,6,1968,3,3,1,1,5,3,30,1,2
9,2,23,5,1598,10,3,2,1,3,3,50,1,2
9,2,19,4,1242,2,2,2,2,4,6,30,1,2
9,2,19,4,1242,2,2,2,2,4,6,30,1,2
9,2,54,8,1368,2,3,2,2,6,1,40,1,2
9,1,28,6,1968,5,3,2,2,6,1,40,1,2
9,1,34,6,1998,20,2,2,3,1,3,40,1,1
9,1,34,6,1998,20,2,2,3,1,3,40,1,2
9,1,34,6,1998,20,2,2,3,1,3,40,1,2
19,1,44,7,2151,12,3,2,1,4,3,30,1,1
9,1,55,8,1368,4,2,1,1,7,6,30,1,1
9,1,23,5,1364,7,3,2,1,7,6,30,1,1
3,1,44,7,124,8,3,2,1,5,3,60,2,1
9,1,22,5,998,13,3,1,1,5,6,30,1,1
9,2,36,7,1396,3,3,1,1,6,6,30,1,2
9,2,18,4,1496,1,3,1,1,3,6,30,1,2
9,1,73,10,996,1,3,2,1,2,6,30,2,1
9,2,49,8,1399,10,3,2,1,7,6,30,1,2
9,1,39,7,1598,8,3,1,1,5,6,30,1,1
9,1,45,7,1388,8,3,3,2,5,6,30,1,1
9,1,27,6,1686,8,3,3,2,5,6,30,1,1
9,1,30,6,1596,12,3,2,1,6,6,30,1,1
9,2,28,6,1229,2,3,2,1,3,3,30,1,2
9,1,33,6,1956,6,3,3,3,7,6,30,1,1
9,2,51,8,1596,2,3,3,3,7,6,30,1,2
9,2,51,8,1596,2,3,3,3,7,6,30,1,2
9,1,26,6,2967,5,3,2,1,7,6,30,1,1
9,1,20,4,1229,5,3,2,1,2,6,30,1,1
9,1,73,10,1461,3,3,2,1,7,6,30,1,1
11,2,35,6,3900,9,3,2,1,3,3,30,1,2
9,2,38,7,1242,3,3,3,1,3,1,40,1,2
9,2,25,5,1390,5,3,3,1,4,6,30,1,2
9,1,79,11,998,1,3,2,2,5,6,30,1,1
8,1,31,6,2499,8,3,2,2,5,6,30,1,1
9,2,42,7,2143,1,2,2,1,1,6,30,2,2
8,1,37,7,2402,9,2,1,1,7,6,30,1,1
3,1,17,4,125,3,2,2,1,2,6,30,1,1
9,2,47,8,1399,6,3,1,1,6,6,40,1,1
5,1,40,7,748,14,3,4,1,2,6,30,1,1
9,1,42,7,2300,18,2,1,2,7,6,30,1,2
9,1,42,7,2300,18,2,1,2,7,6,30,1,1
9,2,58,9,1364,8,3,2,1,6,6,30,1,2
19,1,43,7,2143,4,3,2,1,6,6,30,1,1
11,1,45,7,7300,2,3,1,1,2,6,30,1,2
9,1,59,9,998,2,3,2,2,6,1,30,1,1
19,1,25,5,2287,4,3,2,2,6,1,30,1,1
9,2,23,5,1242,1,3,2,2,7,6,30,1,2
9,1,23,5,1597,26,3,2,2,7,6,30,1,1
9,1,53,8,1998,11,3,2,1,3,3,40,1,1
9,1,61,9,2457,15,3,2,1,4,6,30,1,2
9,1,50,8,2993,3,3,2,1,7,6,30,1,1
9,1,25,5,1995,5,3,2,1,7,6,30,1,1
9,2,27,6,1200,1,3,5,6,7,6,30,1,2
9,1,19,4,1596,9,2,1,1,3,6,30,1,1
9,2,59,9,1390,6,3,1,1,2,6,30,1,1
9,1,35,6,1560,9,3,2,1,4,6,30,1,1
5,1,50,8,1255,6,3,2,1,5,1,30,1,1
2,1,19,4,49,11,3,2,1,6,6,30,1,1
9,1,59,9,1910,7,3,2,1,7,6,30,1,1
9,2,19,4,1398,10,3,2,1,1,6,30,1,2
21,1,45,7,7146,5,3,4,2,4,1,40,1,1
9,1,20,4,1798,1,3,4,2,4,1,40,1,1
9,2,24,5,1364,7,3,2,2,5,6,30,2,2
9,2,65,9,1229,5,3,1,1,7,6,30,1,2
9,2,26,6,1396,12,3,2,3,1,1,30,1,2
9,2,26,6,1396,12,3,2,3,1,1,30,1,2
9,2,26,6,1396,12,3,2,3,1,1,30,1,1
9,2,25,5,1796,9,3,4,2,5,6,30,1,2
9,2,45,7,1586,1,3,4,2,5,6,30,1,2
9,1,48,8,2000,9,3,1,1,4,6,30,1,1
9,2,48,8,1248,1,3,2,1,2,6,30,1,2
9,2,48,8,2460,10,2,2,3,7,6,30,1,2
9,2,48,8,2460,10,2,2,3,7,6,30,1,2
9,1,44,7,1800,9,3,2,1,6,6,30,1,1
9,1,28,6,2521,8,2,2,3,2,6,30,1,1
9,1,28,6,2521,8,2,2,3,2,6,30,1,1
9,1,55,8,1796,8,2,2,3,2,6,30,1,1
9,1,48,8,1995,5,3,5,1,6,3,50,2,1
9,1,31,6,1390,14,3,1,1,7,1,30,1,1
9,1,35,6,1968,4,2,3,5,7,6,30,1,1
9,1,35,6,1968,4,2,3,5,7,6,30,1,2
9,1,35,6,1968,4,2,3,5,7,6,30,1,1
9,1,35,6,1968,4,2,3,5,7,6,30,1,1
9,1,35,6,1968,4,2,3,5,7,6,30,1,2
9,2,50,8,1390,4,3,2,2,1,6,30,1,2
9,2,50,8,1390,4,3,2,2,1,6,30,1,1
9,2,39,7,2494,16,3,2,2,7,1,30,1,2
9,2,39,7,2494,16,3,2,2,7,1,30,1,2
9,1,22,5,1242,1,3,2,1,2,7,30,1,1
5,1,43,7,520,8,3,2,1,7,6,30,1,1
9,2,28,6,1360,7,3,2,1,2,6,30,1,2
9,2,23,5,1242,2,3,2,1,4,6,30,1,2
9,1,81,11,1339,5,3,1,1,6,6,30,1,1
9,1,20,4,1595,15,3,3,1,6,6,30,1,1
9,1,35,6,1997,2,2,1,1,5,6,30,1,1
3,1,48,8,125,1,3,2,1,2,6,30,1,1
9,2,35,6,1984,6,3,1,1,6,3,40,1,1
9,2,36,7,1399,3,3,2,1,6,6,30,1,1
9,2,44,7,1398,11,3,2,1,2,6,30,1,2
9,2,50,8,1497,1,3,2,1,7,3,30,1,2
9,1,18,4,1199,12,2,3,2,4,3,40,1,1
9,1,23,5,1299,14,3,1,3,6,3,40,1,1
9,1,23,5,1299,14,3,1,3,6,3,40,1,1
9,1,23,5,1299,14,3,1,3,6,3,40,1,1
9,2,27,6,973,13,3,2,1,6,3,40,1,2
9,1,19,4,973,15,3,2,4,4,6,30,1,1
9,1,19,4,973,15,3,2,4,4,6,30,1,2
9,1,19,4,973,15,3,2,4,4,6,30,1,1
9,2,29,6,1995,12,3,2,4,4,6,30,1,2
9,1,31,6,5935,4,3,1,1,3,6,30,1,1
9,2,18,4,1299,12,3,2,1,3,3,30,1,2
9,1,25,5,1994,9,2,1,1,2,6,30,1,1
3,1,20,4,125,1,3,2,1,1,6,30,1,1
9,1,19,4,1299,10,2,1,1,4,6,30,1,2
9,1,81,11,1400,9,3,3,1,1,6,30,1,2
9,2,35,6,1598,2,3,2,3,6,6,30,1,2
9,1,44,7,1598,14,3,2,2,5,1,30,1,1
9,1,44,7,1598,14,3,2,2,5,1,30,1,2
19,1,21,5,1995,1,3,2,1,5,6,30,1,1
9,2,46,8,1998,11,3,2,1,6,6,30,1,2
9,1,38,7,1596,12,3,2,1,4,6,30,1,1
9,1,32,6,1995,3,2,1,1,4,6,30,1,1
9,2,40,7,1360,3,3,2,1,5,3,60,1,2
5,1,50,8,1130,13,2,1,1,7,6,30,1,1
9,1,53,8,1896,15,3,2,1,4,6,30,1,1
9,1,45,7,1794,11,3,2,1,7,6,30,1,2
9,2,61,9,1596,9,3,2,1,7,6,30,1,2
9,1,72,10,1399,7,2,1,1,3,6,50,2,1
9,1,24,5,1150,11,3,2,3,1,6,30,1,1
9,1,42,7,1896,8,3,2,3,1,6,30,1,1
9,1,42,7,1896,8,3,2,3,1,6,30,1,2
9,2,32,6,1329,6,3,2,1,3,1,40,1,2
9,1,77,11,1388,12,3,1,1,2,1,30,2,1
9,1,26,6,1197,2,3,3,4,5,6,30,1,1
9,1,26,6,1197,2,3,3,4,5,6,30,1,2
9,1,26,6,1197,2,3,3,4,5,6,30,1,1
9,1,26,6,1197,2,3,3,4,5,6,30,1,1
9,1,20,4,2143,4,3,2,1,2,6,30,1,1
9,2,68,10,2902,10,3,2,2,2,6,30,2,2
9,2,59,9,1242,5,3,2,1,5,6,30,2,2
9,1,52,8,1686,12,3,1,1,7,6,30,1,2
9,1,23,5,1397,15,3,2,1,4,6,30,1,1
9,1,20,4,1197,2,3,1,2,7,1,30,1,1
9,1,20,4,1197,2,3,1,2,7,1,30,1,1
3,1,23,5,124,2,3,2,1,3,6,30,1,1
9,2,23,5,998,1,3,2,3,1,1,30,1,2
9,2,23,5,998,1,3,2,3,1,1,30,1,2
9,2,23,5,998,1,3,2,3,1,1,30,1,2
9,2,33,6,1997,16,3,2,1,2,6,30,1,1
9,2,35,6,1398,4,3,4,2,3,6,30,1,2
9,1,18,4,1242,2,3,2,1,5,6,30,1,1
9,1,21,5,1799,7,3,2,2,6,6,30,1,1
9,2,40,7,1796,2,3,2,2,6,6,30,1,2
3,1,22,5,124,6,2,2,1,1,6,40,2,1
8,1,46,8,2402,11,3,1,1,5,6,30,1,1
2,1,23,5,125,1,3,2,1,7,6,30,1,1
2,1,54,8,49,3,3,2,1,3,6,30,1,1
3,1,19,4,124,12,2,2,1,6,6,30,1,1
9,2,24,5,1388,11,3,2,1,2,3,40,1,2
9,1,38,7,1598,8,3,2,1,7,6,30,1,1
9,1,21,5,1590,11,3,4,1,1,6,30,1,1
21,1,43,7,12809,1,3,1,1,3,6,30,1,2
9,1,48,8,1997,13,3,1,1,2,7,40,1,1
9,1,45,7,1242,12,3,3,2,4,3,40,1,2
9,1,39,7,875,2,3,3,2,4,3,40,1,1
3,1,21,5,124,2,3,2,1,5,7,30,1,1
9,2,35,6,1360,14,2,4,3,7,6,30,1,2
9,2,35,6,1360,14,2,4,3,7,6,30,1,2
9,1,26,6,1242,19,2,4,3,7,6,30,1,1
9,2,39,7,1598,2,3,2,1,3,7,40,1,2
9,1,35,6,2993,2,3,1,1,4,6,30,1,1
9,2,63,9,1229,8,3,3,1,5,6,30,1,2
9,1,22,5,1560,3,3,2,4,7,1,40,2,2
9,1,22,5,1560,3,3,2,4,7,1,40,2,2
9,2,29,6,2148,7,3,2,4,7,1,40,2,2
9,2,29,6,2148,7,3,2,4,7,1,40,2,1
9,1,38,7,1598,3,3,4,1,6,3,40,1,1
9,1,37,7,1390,7,3,2,1,7,6,30,1,1
9,2,49,8,2496,13,2,2,1,1,6,30,1,2
9,1,19,4,2497,10,3,2,2,4,6,30,1,1
9,1,19,4,2497,10,3,2,2,4,6,30,1,1
9,1,23,5,1968,7,3,1,1,2,6,30,1,2
9,1,19,4,998,2,3,2,2,5,1,30,1,1
9,2,21,5,1896,10,3,2,2,5,1,30,1,2
9,1,53,8,1868,13,3,2,1,6,3,40,2,2
9,2,32,6,1242,1,3,1,1,3,6,30,1,1
8,1,54,8,2402,13,3,2,1,1,6,30,1,1
9,2,43,7,2199,3,3,3,1,4,3,40,1,2
9,1,46,8,1800,16,3,1,1,7,6,30,1,2
9,2,41,7,1240,12,3,2,4,7,6,30,1,2
9,2,41,7,1240,12,3,2,4,7,6,30,1,2
9,1,35,6,2143,1,3,2,4,7,6,30,1,1
9,1,35,6,2143,1,3,2,4,7,6,30,1,1
3,1,48,8,124,2,3,2,1,7,6,30,1,1
9,1,38,7,1596,14,3,2,1,1,6,30,1,2
9,2,30,6,1198,11,3,2,1,3,6,30,1,2
9,2,34,6,1598,5,3,1,1,6,6,30,1,1
9,2,40,7,1997,11,3,2,3,7,6,30,1,2
9,2,40,7,1997,11,3,2,3,7,6,30,1,1
9,2,40,7,1997,11,3,2,3,7,6,30,1,1
19,1,51,8,2148,7,3,2,3,5,6,30,1,1
9,1,26,6,1461,10,3,2,3,5,6,30,1,1
9,1,26,6,1461,10,3,2,3,5,6,30,1,2
9,1,45,7,1968,3,3,2,1,6,1,30,1,1
5,1,38,7,599,13,1,2,3,7,6,30,1,1
9,2,49,8,1598,11,1,2,3,7,6,30,1,2
9,2,49,8,1598,11,1,2,3,7,6,30,1,1
9,1,23,5,1360,6,3,3,2,6,6,30,1,1
9,1,23,5,1360,6,3,3,2,6,6,30,1,2
9,2,36,7,1349,9,3,2,1,7,3,40,1,2
9,2,23,5,998,9,3,2,1,6,6,30,1,2
9,1,60,9,1870,11,3,2,1,6,6,30,1,1
9,1,28,6,1796,13,3,1,1,2,6,30,1,1
3,1,27,6,120,8,2,2,1,3,6,30,1,1
9,1,41,7,1900,15,3,2,1,4,6,30,1,1
9,1,39,7,1995,5,2,2,1,7,3,40,1,1
9,1,32,6,2179,1,1,1,1,2,3,30,1,2
9,2,20,4,998,12,3,4,1,6,6,30,1,2
9,2,32,6,1587,13,3,2,2,7,6,30,1,2
11,1,31,6,8268,14,3,2,1,4,6,30,1,1
9,1,47,8,1587,13,3,2,1,4,6,30,1,1
9,1,50,8,1360,3,3,2,1,5,6,30,1,1
9,1,78,11,1197,4,2,2,3,2,3,40,1,1
9,1,78,11,1197,4,2,2,3,2,3,40,1,2
9,1,78,11,1197,4,2,2,3,2,3,40,1,1
9,2,81,11,1390,11,2,1,1,6,6,30,1,2
11,1,46,8,9360,4,2,2,2,6,6,30,2,1
9,1,50,8,1995,3,3,2,2,6,6,30,1,1
9,1,50,8,1995,3,3,2,2,6,6,30,1,2
9,2,41,7,1997,11,3,2,1,4,3,30,1,2
9,1,27,6,1364,10,3,1,1,4,7,40,1,1
9,2,65,9,1598,13,3,2,4,7,3,50,2,2
9,1,20,4,998,12,3,5,1,4,6,30,1,1
9,2,38,7,1995,2,3,4,5,5,6,30,1,2
9,2,38,7,1995,2,3,4,5,5,6,30,1,1
9,1,21,5,1390,4,3,4,5,5,6,30,1,1
9,1,21,5,1390,4,3,4,5,5,6,30,1,1
9,2,38,7,1896,14,3,4,5,5,6,30,1,2
9,1,52,8,1796,12,3,2,1,5,6,30,1,1
9,1,36,7,1997,14,3,2,1,2,6,30,1,2
3,1,24,5,124,3,3,2,1,5,6,30,1,1
9,1,21,5,1240,11,3,2,2,5,1,30,1,1
9,1,21,5,1240,11,3,2,2,5,1,30,1,2
11,1,47,8,7300,2,3,1,1,3,6,30,1,2
9,1,33,6,1560,6,3,2,1,2,3,40,1,2
9,2,52,8,1896,15,3,2,3,7,6,30,1,2
9,2,52,8,1896,15,3,2,3,7,6,30,1,1
9,2,52,8,1896,15,3,2,3,7,6,30,1,2
9,1,30,6,1397,8,3,2,1,2,6,20,1,1
9,2,25,5,1910,8,3,3,3,4,6,30,1,2
9,1,15,3,1598,9,3,2,1,2,6,30,1,1
2,1,25,5,49,10,3,2,1,5,6,30,1,1
9,2,38,7,1998,11,3,2,2,6,6,30,1,2
9,2,38,7,1998,11,3,2,2,6,6,30,1,2
9,1,52,8,1598,14,3,1,1,3,6,30,1,1
3,1,37,7,125,1,2,1,1,4,3,40,1,1
9,2,76,11,1364,11,3,2,1,7,3,40,1,2
9,2,53,8,998,13,3,2,1,4,6,30,1,2
9,2,29,6,1400,8,3,2,2,3,6,30,1,2
9,2,29,6,1400,8,3,2,2,3,6,30,1,2
9,2,26,6,1229,5,3,2,2,1,6,30,1,2
9,2,26,6,1229,5,3,2,2,1,6,30,1,1
3,1,30,6,124,4,3,2,1,1,1,30,1,1
9,2,26,6,1396,13,3,3,2,5,6,30,1,2
9,2,35,6,1753,9,3,3,2,5,6,30,1,2
19,1,46,8,1998,13,3,2,3,3,6,30,1,1
19,1,46,8,1998,13,3,2,3,3,6,30,1,1
9,1,37,7,1596,9,3,2,3,3,6,30,1,1
9,1,41,7,1998,5,3,3,3,6,6,30,1,1
9,1,44,7,1968,5,3,3,3,6,6,30,1,1
9,1,44,7,1968,5,3,3,3,6,6,30,1,2
9,1,29,6,1242,12,3,2,1,2,6,30,1,1
9,2,20,4,1388,12,3,2,2,2,6,30,1,2
9,2,37,7,1995,10,3,2,2,2,6,30,1,1
2,1,43,7,124,14,2,2,2,7,6,30,1,1
9,2,34,6,1461,1,2,2,2,7,6,30,1,2
9,2,59,9,1390,7,3,1,1,3,6,30,1,1
9,1,25,5,1360,12,3,2,2,5,1,40,2,1
9,1,50,8,2143,3,3,2,2,5,1,40,2,1
9,1,32,6,1995,9,2,1,1,5,3,40,1,1
9,1,50,8,1299,10,3,1,1,6,6,30,1,2
9,2,49,8,1598,13,3,2,1,7,6,30,1,2
9,2,80,11,1596,7,3,1,1,3,6,30,1,2
9,1,48,8,1339,10,3,2,1,1,3,40,1,1
9,2,50,8,1198,1,3,1,1,4,6,30,1,2
5,1,40,7,1352,9,3,2,1,3,6,30,1,1
9,1,21,5,1995,7,3,1,1,4,6,30,1,2
9,2,50,8,1390,11,2,1,1,3,6,30,1,1
9,2,36,7,1956,5,3,2,1,7,6,30,1,1
9,1,61,9,2000,11,3,2,2,7,6,30,1,1
9,1,31,6,1896,13,3,2,2,7,6,30,1,1
9,2,18,4,998,2,3,2,1,2,3,40,1,2
11,1,49,8,7300,12,3,2,1,6,6,30,1,2
9,1,25,5,1587,14,2,2,3,6,6,30,1,1
9,1,25,5,1587,14,2,2,3,6,6,30,1,2
9,1,69,10,1896,13,2,2,3,6,6,30,1,2
9,2,60,9,1461,9,3,2,2,6,6,30,1,2
9,1,64,9,1397,3,3,2,2,6,6,30,1,1
9,2,30,6,1398,9,3,2,1,3,6,30,1,2
9,1,26,6,1560,10,3,1,1,4,3,40,2,1
8,1,26,6,1560,1,3,2,2,1,6,30,1,1
9,1,25,5,1695,13,3,2,2,1,6,30,1,1
9,1,27,6,1997,12,3,2,4,6,6,30,1,1
9,1,27,6,1997,12,3,2,4,6,6,30,1,1
9,1,27,6,1997,12,3,2,4,6,6,30,1,2
9,1,27,6,1997,12,3,2,4,6,6,30,1,2
2,1,26,6,124,1,3,2,1,6,6,30,1,1
9,1,24,5,1679,18,3,1,1,5,3,40,1,1
3,1,21,5,124,8,2,2,1,4,6,30,1,1
9,2,31,6,998,8,2,1,1,3,6,30,1,1
9,2,28,6,1587,11,3,2,3,5,6,30,1,2
9,2,28,6,1587,11,3,2,3,5,6,30,1,1
9,2,28,6,1587,11,3,2,3,5,6,30,1,1
9,1,18,4,1997,5,3,1,1,1,6,40,2,1
9,2,27,6,1242,11,3,2,1,3,6,30,1,2
9,2,21,5,998,2,3,1,3,1,6,30,1,2
9,2,21,5,998,2,3,1,3,1,6,30,1,1
9,2,21,5,998,2,3,1,3,1,6,30,1,1
9,2,49,8,1753,11,3,2,1,5,6,30,1,2
9,2,25,5,1242,9,3,1,1,2,6,30,1,1
3,1,18,4,124,8,3,2,1,5,3,30,1,1
2,1,20,4,49,1,3,2,1,3,6,30,1,1
9,2,51,8,1360,15,3,2,1,6,3,30,1,2
9,1,22,5,999,2,3,2,2,5,3,30,1,2
9,1,22,5,999,2,3,2,2,5,3,30,1,2
20,1,40,7,2148,11,3,1,1,6,6,30,1,2
9,2,49,8,1598,2,3,2,1,4,1,30,1,2
2,1,16,4,50,2,2,2,1,1,6,30,2,1
9,1,82,11,1596,10,2,3,2,4,6,30,1,1
9,1,82,11,1596,10,2,3,2,4,6,30,1,2
9,1,30,6,1590,14,2,2,1,6,6,30,1,1
9,2,27,6,1248,5,1,2,4,7,6,60,2,2
9,1,26,6,1390,18,1,2,4,7,6,60,2,2
9,1,26,6,1390,18,1,2,4,7,6,60,2,2
9,1,26,6,1390,18,1,2,4,7,6,60,2,1
9,1,26,6,1997,2,3,2,2,6,1,30,1,1
9,1,53,8,1896,15,3,2,1,5,1,30,1,1
9,1,33,6,1798,10,2,1,1,5,3,40,1,1
9,1,22,5,1242,2,3,1,1,3,6,30,1,2
11,1,42,7,7300,14,3,2,4,6,3,30,1,2
11,1,42,7,7300,14,3,2,4,6,3,30,1,2
11,1,42,7,7300,14,3,2,4,6,3,30,1,1
11,1,42,7,7300,14,3,2,4,6,3,30,1,2
9,2,41,7,1995,2,3,2,1,7,3,30,1,2
8,1,50,8,1896,9,3,2,2,7,3,40,1,1
8,1,50,8,1896,9,3,2,2,7,3,40,1,1
9,2,53,8,1796,11,2,1,1,7,6,30,1,2
9,2,23,5,1598,1,3,2,2,3,3,30,1,2
9,1,22,5,1246,10,3,2,2,3,3,30,1,1
9,1,18,4,1242,6,3,2,2,2,6,30,1,1
9,1,18,4,1242,6,3,2,2,2,6,30,1,2
9,1,74,10,1997,5,3,2,1,7,6,30,1,2
9,2,66,10,1388,12,3,3,4,7,6,30,1,2
9,2,67,10,998,6,3,3,4,7,6,30,1,2
9,2,67,10,998,6,3,3,4,7,6,30,1,2
9,1,25,5,1999,7,3,2,3,3,3,70,2,1
19,1,25,5,2400,12,3,2,3,3,3,70,2,1
19,1,25,5,2400,12,3,2,3,3,3,70,2,1
9,2,19,4,998,2,3,2,2,3,6,30,1,2
9,2,19,4,1149,12,3,2,2,3,6,30,1,1
9,2,23,5,1299,12,3,2,1,3,6,30,1,2
4,1,23,5,125,2,3,2,2,2,6,30,1,2
4,1,23,5,125,2,3,2,2,2,6,30,1,1
9,1,32,6,2171,12,2,1,1,5,6,30,1,2
19,1,41,7,1868,12,3,2,3,6,6,30,1,1
9,2,55,8,1598,7,3,2,3,6,6,30,1,2
9,2,55,8,1598,7,3,2,3,6,6,30,1,1
9,1,40,7,1998,8,3,2,1,6,6,30,1,1
9,2,29,6,1560,8,3,2,2,2,6,30,1,2
9,2,29,6,1560,8,3,2,2,2,6,30,1,2
9,2,34,6,998,1,3,2,1,4,6,30,1,2
9,2,41,7,1598,1,3,2,1,4,3,30,1,2
9,1,42,7,1968,3,3,2,1,2,6,60,1,1
11,1,52,8,9000,5,3,2,1,3,6,30,1,2
9,2,40,7,1596,4,3,2,1,1,3,40,1,2
3,1,18,4,124,1,3,2,1,7,3,40,1,1
19,1,20,4,2198,7,3,2,2,4,1,40,2,1
19,1,20,4,2198,7,3,2,2,4,1,40,2,1
5,1,21,5,599,3,2,2,2,2,3,40,1,1
9,1,64,9,1560,4,2,2,2,2,3,40,1,1
9,2,30,6,1997,10,3,2,1,4,1,30,1,2
9,2,27,6,1124,13,3,2,1,6,6,30,1,2
9,1,43,7,2143,3,3,2,1,1,6,30,1,1
9,2,28,6,1968,8,3,2,4,5,6,30,1,2
9,2,28,6,1968,8,3,2,4,5,6,30,1,2
9,2,28,6,1968,8,3,2,4,5,6,30,1,2
9,2,66,10,899,16,3,2,4,5,6,30,1,2
9,2,54,8,1598,5,3,2,1,4,6,30,1,2
9,2,41,7,1229,8,3,1,1,6,6,30,1,1
9,1,42,7,998,1,3,2,1,7,3,40,1,1
